InventoryID_x,Source_x,LanguageCode_x,LanguageName_x,Glottocode_x,GlottologName_x,Trump_x,LanguageFamilyRoot_x,LanguageFamilyGenus_x,Country_x,Area_x,Population_x,Latitude_x,Longitude_x,Phonemes_x,Consonants_x,Tones_x,Vowels_x,InventoryID_y,Source_y,LanguageCode_y,LanguageName_y,Glottocode_y,GlottologName_y,Trump_y,LanguageFamilyRoot_y,LanguageFamilyGenus_y,Country_y,Area_y,Population_y,Latitude_y,Longitude_y,Phonemes_y,Consonants_y,Tones_y,Vowels_y,elevation
1016,PH,spo,Spokan,spok1245,Spokane,1,sali,Interior Salish,United States,America,50,47.9087,-118.06200000000001,43,38,0,5,1016.0,PH,spo,Spokan,spok1245,Spokane,1.0,sali,Interior Salish,United States,America,50,47.9087,-118.06200000000001,43.0,38.0,0.0,5.0,766.0825805664062
1017,PH,sso,Sesotho,siss1243,Sissano,1,anes,Oceanic,Papua New Guinea,Pacific,300,-3.0197599999999998,142.049,46,37,0,9,1017.0,PH,sso,Sesotho,siss1243,Sissano,1.0,anes,Oceanic,Papua New Guinea,Pacific,300,-3.0197599999999998,142.049,46.0,37.0,0.0,9.0,-4.38979434967041
1018,PH,stw,Satawalese,sata1237,Satawalese,1,anes,Oceanic,Micronesia,Pacific,460,7.36084,147.03799999999998,42,29,0,13,1018.0,PH,stw,Satawalese,sata1237,Satawalese,1.0,anes,Oceanic,Micronesia,Pacific,460,7.36084,147.03799999999998,42.0,29.0,0.0,13.0,-1150.050659179688
1019,PH,ulw,Sumo,ulwa1239,Ulwa,1,misu,Misumalpan,Nicaragua,America,6700,12.9323,-83.5815,28,22,0,6,1019.0,PH,ulw,Sumo,ulwa1239,Ulwa,1.0,misu,Misumalpan,Nicaragua,America,6700,12.9323,-83.5815,28.0,22.0,0.0,6.0,11.90853786468506
1020,PH,jup,Hup,hupd1244,Hupde,1,maku,Nadahup,Brazil,America,1210,0.58622,-69.8359,29,20,0,9,1020.0,PH,jup,Hup,hupd1244,Hupde,1.0,maku,Nadahup,Brazil,America,1210,0.58622,-69.8359,29.0,20.0,0.0,9.0,170.1526184082031
1021,PH,zoc,San Miguel Chimalapa Zoque,copa1236,Copainala Zoque,1,mizo,Mixe-Zoque,Mexico,America,4500,17.2157,-93.3183,26,20,0,6,1021.0,PH,zoc,San Miguel Chimalapa Zoque,copa1236,Copainala Zoque,1.0,mizo,Mixe-Zoque,Mexico,America,4500,17.2157,-93.3183,26.0,20.0,0.0,6.0,566.9959716796875
1022,PH,ztp,Zapotec,loxi1235,Loxicha Zapotec,1,otma,Zapotecan,Mexico,America,75000,15.8442,-96.6997,30,23,0,7,1022.0,PH,ztp,Zapotec,loxi1235,Loxicha Zapotec,1.0,otma,Zapotecan,Mexico,America,75000,15.8442,-96.6997,30.0,23.0,0.0,7.0,270.7890930175781
1023,PH,yuk,Yuki,yuki1243,Yuki,1,yuki,Yukian,United States,America,No_known_speakers,39.8389,-123.296,30,24,0,6,1023.0,PH,yuk,Yuki,yuki1243,Yuki,1.0,yuki,Yukian,United States,America,No_known_speakers,39.8389,-123.296,30.0,24.0,0.0,6.0,699.3219604492188
1024,PH,yap,Yapese,yape1248,Yapese,1,anes,Yapese,Micronesia,Pacific,6590,9.558110000000001,138.125,44,28,0,16,1024.0,PH,yap,Yapese,yape1248,Yapese,1.0,anes,Yapese,Micronesia,Pacific,6590,9.558110000000001,138.125,44.0,28.0,0.0,16.0,-614.6048583984375
1025,PH,yur,Yurok,yuro1248,Yurok,1,algi,Yurok,United States,America,12,41.3262,-123.824,35,23,0,12,1025.0,PH,yur,Yurok,yuro1248,Yurok,1.0,algi,Yurok,United States,America,12,41.3262,-123.824,35.0,23.0,0.0,12.0,785.9249877929688
1026,PH,yuz,Yuracure,yura1255,Yuracare,2,saso,Yuracare,Bolivia,America,2680,-16.7479,-65.1224,25,18,0,7,1026.0,PH,yuz,Yuracure,yura1255,Yuracare,2.0,saso,Yuracare,Bolivia,America,2680,-16.7479,-65.1224,25.0,18.0,0.0,7.0,218.2439422607422
1027,PH,yux,Yukaghir (Kolyma),sout2750,Southern Yukaghir,1,yuka,Yukaghir,Russian Federation,Europe,30,64.218,154.375,33,21,0,12,1027.0,PH,yux,Yukaghir (Kolyma),sout2750,Southern Yukaghir,1.0,yuka,Yukaghir,Russian Federation,Europe,30,64.218,154.375,33.0,21.0,0.0,12.0,283.1858825683594
1028,PH,wbm,Wa,nucl1290,Nuclear Wa,1,ausa,Khmer,China,Asia,40000,23.1024,99.10799999999999,49,27,0,22,1028.0,PH,wbm,Wa,nucl1290,Nuclear Wa,1.0,ausa,Khmer,China,Asia,40000,23.1024,99.10799999999999,49.0,27.0,0.0,22.0,1306.160400390625
1029,PH,wms,Wambon,wamb1259,Wambon,1,trng,Awju-Dumut,Indonesia,Asia,3000,-5.44334,140.48,26,16,0,10,1029.0,PH,wms,Wambon,wamb1259,Wambon,1.0,trng,Awju-Dumut,Indonesia,Asia,3000,-5.44334,140.48,26.0,16.0,0.0,10.0,99.80528259277344
1030,PH,was,Washo,wash1253,Washo,1,hoka,Washo,United States,America,10,38.8184,-119.64,32,26,0,6,1030.0,PH,was,Washo,wash1253,Washo,1.0,hoka,Washo,United States,America,10,38.8184,-119.64,32.0,26.0,0.0,6.0,2029.735961914062
1031,PH,way,Wayana,waya1269,Wayana,2,cari,Cariban,Suriname,America,400,2.77537,-54.4429,16,9,0,7,1031.0,PH,way,Wayana,waya1269,Wayana,2.0,cari,Cariban,Suriname,America,400,2.77537,-54.4429,16.0,9.0,0.0,7.0,189.1421661376953
1032,PH,woc,Wogeo,woge1237,Wogeo,1,anes,Oceanic,Papua New Guinea,Pacific,1620,-3.20238,144.089,20,15,0,5,1032.0,PH,woc,Wogeo,woge1237,Wogeo,1.0,anes,Oceanic,Papua New Guinea,Pacific,1620,-3.20238,144.089,20.0,15.0,0.0,5.0,-808.2959594726562
1033,PH,var,Warihio,huar1255,Huarijio,1,utaz,Tarahumaran,Mexico,America,2840,27.8685,-108.43700000000001,26,12,0,14,1033.0,PH,var,Warihio,huar1255,Huarijio,1.0,utaz,Tarahumaran,Mexico,America,2840,27.8685,-108.43700000000001,26.0,12.0,0.0,14.0,1307.419677734375
1034,PH,vai,Vai,vaii1241,Vai,1,ncon,Western Mande,Liberia,Africa,104000,7.05085,-11.3262,43,28,4,11,1034.0,PH,vai,Vai,vaii1241,Vai,1.0,ncon,Western Mande,Liberia,Africa,104000,7.05085,-11.3262,43.0,28.0,4.0,11.0,35.55450057983398
1035,PH,ukr,Ukrainian,ukra1253,Ukrainian,1,ieur,Slavic,Ukraine,Europe,31100000,48.1758,24.3958,30,24,0,6,1035.0,PH,ukr,Ukrainian,ukra1253,Ukrainian,1.0,ieur,Slavic,Ukraine,Europe,31100000,48.1758,24.3958,30.0,24.0,0.0,6.0,1300.835571289062
1036,PH,phl,Palula (Phalura),phal1254,Phalura,1,ieur,Iranian,Pakistan,Asia,10000,35.5096,71.8421,40,30,0,10,1036.0,PH,phl,Palula (Phalura),phal1254,Phalura,1.0,ieur,Iranian,Pakistan,Asia,10000,35.5096,71.8421,40.0,30.0,0.0,10.0,2631.7373046875
1037,PH,mky,East Makian,east2440,East Makian,3,anes,South Halmahera - West New Guinea,Indonesia,Asia,20000,0.07337,127.42299999999999,24,19,0,5,1037.0,PH,mky,East Makian,east2440,East Makian,3.0,anes,South Halmahera - West New Guinea,Indonesia,Asia,20000,0.07337,127.42299999999999,24.0,19.0,0.0,5.0,-49.89566421508789
1038,PH,tpi,Tapiete,tokp1240,Tok Pisin,1,ocpc,Creoles and Pidgins,Papua New Guinea,Pacific,122000,-9.41971,147.303,27,15,0,12,1038.0,PH,tpi,Tapiete,tokp1240,Tok Pisin,1.0,ocpc,Creoles and Pidgins,Papua New Guinea,Pacific,122000,-9.41971,147.303,27.0,15.0,0.0,12.0,67.45964813232422
1039,PH,bjz,Baruga,baru1269,Baruga,1,trng,Binanderean,Papua New Guinea,Pacific,2230,-9.40132,148.761,24,14,0,10,1039.0,PH,bjz,Baruga,baru1269,Baruga,1.0,trng,Binanderean,Papua New Guinea,Pacific,2230,-9.40132,148.761,24.0,14.0,0.0,10.0,113.4603424072266
1040,PH,tav,Tatuyo,tatu1247,Tatuyo,1,tucn,Tucanoan,Colombia,America,400,0.55582,-70.5327,17,11,0,6,1040.0,PH,tav,Tatuyo,tatu1247,Tatuyo,1.0,tucn,Tucanoan,Colombia,America,400,0.55582,-70.5327,17.0,11.0,0.0,6.0,222.4896240234375
1041,PH,tgw,Tagwana,tagw1240,Tagwana Senoufo,1,ncon,Gur,Côte d'Ivoire,Africa,138000,8.67053,-5.173719999999999,45,23,0,22,1041.0,PH,tgw,Tagwana,tagw1240,Tagwana Senoufo,1.0,ncon,Gur,Côte d'Ivoire,Africa,138000,8.67053,-5.173719999999999,45.0,23.0,0.0,22.0,307.8262939453125
1042,PH,mzn,Mazanderani,maza1291,Mazanderani,1,ieur,Iranian,Iran,Asia,3270000,36.241,52.3009,29,22,0,7,1042.0,PH,mzn,Mazanderani,maza1291,Mazanderani,1.0,ieur,Iranian,Iran,Asia,3270000,36.241,52.3009,29.0,22.0,0.0,7.0,1354.869873046875
1043,PH,blk,"Pa-O, Taungthu",paok1235,Pa'o Karen,1,sitb,Karen,Myanmar,Asia,560000,20.211,97.5969,34,20,3,11,1043.0,PH,blk,"Pa-O, Taungthu",paok1235,Pa'o Karen,1.0,sitb,Karen,Myanmar,Asia,560000,20.211,97.5969,34.0,20.0,3.0,11.0,1105.03515625
1044,PH,tft,Ternate,tern1247,Ternate,1,wpap,North Halmaheran,Indonesia,Asia,42000,0.80562,127.333,25,20,0,5,1044.0,PH,tft,Ternate,tern1247,Ternate,1.0,wpap,North Halmaheran,Indonesia,Asia,42000,0.80562,127.333,25.0,20.0,0.0,5.0,-440.2296142578125
1045,PH,tob,Toba (Argentina),toba1269,Toba,1,mgua,Guaicuruan,Argentina,America,19800,-24.4025,-60.4473,28,21,0,7,1045.0,PH,tob,Toba (Argentina),toba1269,Toba,1.0,mgua,Guaicuruan,Argentina,America,19800,-24.4025,-60.4473,28.0,21.0,0.0,7.0,139.2688598632812
1046,PH,pol,Polish,poli1260,Polish,1,ieur,Slavic,Poland,Europe,36600000,51.8439,18.6255,37,31,0,6,1046.0,PH,pol,Polish,poli1260,Polish,1.0,ieur,Slavic,Poland,Europe,36600000,51.8439,18.6255,37.0,31.0,0.0,6.0,126.8800735473633
1047,PH,cmn,Standard Chinese; Mandarin,mand1415,Mandarin Chinese,1,sitb,Chinese,China,Asia,840000000,40.0209,116.228,49,24,4,21,1047.0,PH,cmn,Standard Chinese; Mandarin,mand1415,Mandarin Chinese,1.0,sitb,Chinese,China,Asia,840000000,40.0209,116.228,49.0,24.0,4.0,21.0,53.67814636230469
1048,PH,ijn,Kalabari; Kirike; Kalabari-Ijo,kala1381,Kalabari,1,ncon,Ijoid,Nigeria,Africa,258000,4.5319400000000005,6.69539,43,22,3,18,1048.0,PH,ijn,Kalabari; Kirike; Kalabari-Ijo,kala1381,Kalabari,1.0,ncon,Ijoid,Nigeria,Africa,258000,4.5319400000000005,6.69539,43.0,22.0,3.0,18.0,6.935574054718018
1049,PH,ydd,Standard Yiddish,east2295,Eastern Yiddish,1,ieur,Germanic,Israel,Asia,215000,51.75,19.42,47,38,0,9,1049.0,PH,ydd,Standard Yiddish,east2295,Eastern Yiddish,1.0,ieur,Germanic,Israel,Asia,215000,51.75,19.42,47.0,38.0,0.0,9.0,186.6341400146484
1050,PH,nld,Dutch,dutc1256,Dutch,1,ieur,Germanic,Netherlands,Europe,16400000,52.0,5.0,39,24,0,15,1050.0,PH,nld,Dutch,dutc1256,Dutch,1.0,ieur,Germanic,Netherlands,Europe,16400000,52.0,5.0,39.0,24.0,0.0,15.0,-0.4518518447875977
1051,PH,mla,Tamambo; Malo,malo1243,Malo,1,anes,Oceanic,Vanuatu,Pacific,4000,-15.6835,167.16,21,16,0,5,1051.0,PH,mla,Tamambo; Malo,malo1243,Malo,1.0,anes,Oceanic,Vanuatu,Pacific,4000,-15.6835,167.16,21.0,16.0,0.0,5.0,-2.874811887741089
1052,PH,gay,Gayo,gayo1244,Gayo,1,anes,Gayo,Indonesia,Asia,300000,4.3733,97.3456,27,19,0,8,1052.0,PH,gay,Gayo,gayo1244,Gayo,1.0,anes,Gayo,Indonesia,Asia,300000,4.3733,97.3456,27.0,19.0,0.0,8.0,1441.000366210938
1053,PH,jam,Jamaican Creole,jama1262,Jamaican,1,capc,Creoles and Pidgins,Jamaica,America,2670000,19.25,-69.33,33,21,0,12,1053.0,PH,jam,Jamaican Creole,jama1262,Jamaican,1.0,capc,Creoles and Pidgins,Jamaica,America,2670000,19.25,-69.33,33.0,21.0,0.0,12.0,14.3188648223877
1054,PH,mcs,Mambay; Mambai,mamb1294,Mambai (Atlantic-Congo),1,ncon,Adamawa,Cameroon,Africa,8000,9.6121,14.0013,54,26,4,24,1054.0,PH,mcs,Mambay; Mambai,mamb1294,Mambai (Atlantic-Congo),1.0,ncon,Adamawa,Cameroon,Africa,8000,9.6121,14.0013,54.0,26.0,4.0,24.0,321.6582336425781
1055,PH,arg,Aragonese,arag1245,Aragonese,1,ieur,Romance,Spain,Europe,11000,42.4669,-0.00919,45,33,0,12,1055.0,PH,arg,Aragonese,arag1245,Aragonese,1.0,ieur,Romance,Spain,Europe,11000,42.4669,-0.00919,45.0,33.0,0.0,12.0,1278.949462890625
1056,PH,zts,Tilquiapan Zapotec,tilq1235,Tilquiapan Zapotec,1,otma,Zapotecan,Mexico,America,7000,16.8529,-96.6321,30,22,2,6,1056.0,PH,zts,Tilquiapan Zapotec,tilq1235,Tilquiapan Zapotec,1.0,otma,Zapotecan,Mexico,America,7000,16.8529,-96.6321,30.0,22.0,2.0,6.0,1690.747192382812
1057,PH,ibb,Ibibio,ibib1240,Ibibio,1,ncon,Cross River,Nigeria,Africa,No_estimate_available,5.15279,7.86688,32,17,2,13,1057.0,PH,ibb,Ibibio,ibib1240,Ibibio,1.0,ncon,Cross River,Nigeria,Africa,No_estimate_available,5.15279,7.86688,32.0,17.0,2.0,13.0,49.45150756835938
1058,PH,tam,Tamil,tami1289,Tamil,1,drav,Southern Dravidian,India,Asia,61500000,10.520219,78.825989,33,21,0,12,1058.0,PH,tam,Tamil,tami1289,Tamil,1.0,drav,Southern Dravidian,India,Asia,61500000,10.520219,78.825989,33.0,21.0,0.0,12.0,110.6673431396484
1059,PH,zpq,San Bartolomé Zoogocho Zapotec,zoog1238,Zoogocho Zapotec,1,otma,Zapotecan,Mexico,America,1000,17.2016,-96.3433,65,28,5,32,1059.0,PH,zpq,San Bartolomé Zoogocho Zapotec,zoog1238,Zoogocho Zapotec,1.0,otma,Zapotecan,Mexico,America,1000,17.2016,-96.3433,65.0,28.0,5.0,32.0,2078.275146484375
1060,PH,bgo,Baga Koga; Koba; Barka,baga1273,Baga Koga,1,ncon,Southern Atlantic,Guinea,Africa,5000,10.1286,-13.947000000000001,25,17,0,8,1060.0,PH,bgo,Baga Koga; Koba; Barka,baga1273,Baga Koga,1.0,ncon,Southern Atlantic,Guinea,Africa,5000,10.1286,-13.947000000000001,25.0,17.0,0.0,8.0,57.90996551513672
1061,PH,nxl,Southern Nuautl,sout2895,South Nuaulu,1,anes,Central Malayo-Polynesian,Indonesia,Asia,1500,-3.23411,129.148,17,12,0,5,1061.0,PH,nxl,Southern Nuautl,sout2895,South Nuaulu,1.0,anes,Central Malayo-Polynesian,Indonesia,Asia,1500,-3.23411,129.148,17.0,12.0,0.0,5.0,403.9871826171875
1062,PH,slu,Selaru,sela1259,Selaru,1,anes,Central Malayo-Polynesian,Indonesia,Asia,8000,-8.183760000000001,130.961,19,14,0,5,1062.0,PH,slu,Selaru,sela1259,Selaru,1.0,anes,Central Malayo-Polynesian,Indonesia,Asia,8000,-8.183760000000001,130.961,19.0,14.0,0.0,5.0,-15.09390735626221
1063,PH,tvd,Tsuvadi; Avadi; Abadi; Evadi; Kamberi; Ibeto,tsuv1239,Tsuvadi,2,ncon,Kainji,Nigeria,Africa,150000,10.8421,5.22095,52,38,2,12,1063.0,PH,tvd,Tsuvadi; Avadi; Abadi; Evadi; Kamberi; Ibeto,tsuv1239,Tsuvadi,2.0,ncon,Kainji,Nigeria,Africa,150000,10.8421,5.22095,52.0,38.0,2.0,12.0,266.5732421875
1064,PH,wos,Hanga Hundi; Kwasengen; West Wosera,hang1263,Hanga Hundi,1,sepr,Middle Sepik,Papua New Guinea,Pacific,7200,-3.90364,142.849,23,16,0,7,1064.0,PH,wos,Hanga Hundi; Kwasengen; West Wosera,hang1263,Hanga Hundi,1.0,sepr,Middle Sepik,Papua New Guinea,Pacific,7200,-3.90364,142.849,23.0,16.0,0.0,7.0,64.84595489501953
1065,PH,blr,Blang; Plang; Bulang; Pulang; Pula; Kawa; K'ala; Kontoi,blan1242,Blang,1,ausa,Palaung-Khmuic,China,Asia,42000,22.0092,99.7405,40,24,2,14,1065.0,PH,blr,Blang; Plang; Bulang; Pulang; Pula; Kawa; K'ala; Kontoi,blan1242,Blang,1.0,ausa,Palaung-Khmuic,China,Asia,42000,22.0092,99.7405,40.0,24.0,2.0,14.0,1070.549560546875
1066,PH,txx,Tatana'; Tatanaq; Tatana,tata1257,Tatana,1,anes,Northwest Malayo-Polynesian,Malaysia,Asia,5500,5.49808,115.553,21,17,0,4,1066.0,PH,txx,Tatana'; Tatanaq; Tatana,tata1257,Tatana,1.0,anes,Northwest Malayo-Polynesian,Malaysia,Asia,5500,5.49808,115.553,21.0,17.0,0.0,4.0,2.114582061767578
1067,PH,bod,Tibetan,tibe1272,Tibetan,1,sitb,Bodic,China,Asia,1070000,28.3681,90.1872,38,24,6,8,1067.0,PH,bod,Tibetan,tibe1272,Tibetan,1.0,sitb,Bodic,China,Asia,1070000,28.3681,90.1872,38.0,24.0,6.0,8.0,5374.927734375
1068,PH,ruk,Che; Rukuba; Kuche; Bache; Inchazi; Sale,chee1238,Che,1,ncon,Platoid,Nigeria,Africa,100000,10.0031,8.67024,57,30,3,24,1068.0,PH,ruk,Che; Rukuba; Kuche; Bache; Inchazi; Sale,chee1238,Che,1.0,ncon,Platoid,Nigeria,Africa,100000,10.0031,8.67024,57.0,30.0,3.0,24.0,963.3994750976562
1069,PH,tol,Tolowa; Tolowa-Chetco,tolo1259,Tolowa,1,nadn,Athapaskan,United States,America,4,41.9192,-124.1,31,26,0,5,1069.0,PH,tol,Tolowa; Tolowa-Chetco,tolo1259,Tolowa,1.0,nadn,Athapaskan,United States,America,4,41.9192,-124.1,31.0,26.0,0.0,5.0,187.9550933837891
1070,PH,pae,Pagibete; Apakabeti; Apakibeti; Apagibete;Apagibeti; Pagabete,pagi1243,Pagibete,1,ncon,Bantoid,Democratic Republic of the Congo,Africa,28000,3.15636,22.1212,51,42,2,7,1070.0,PH,pae,Pagibete; Apakabeti; Apakibeti; Apagibete;Apagibeti; Pagabete,pagi1243,Pagibete,1.0,ncon,Bantoid,Democratic Republic of the Congo,Africa,28000,3.15636,22.1212,51.0,42.0,2.0,7.0,514.8814697265625
1071,PH,cho,Choctaw,choc1276,Choctaw,1,musk,Muskogean,United States,America,11400,33.8993,-94.819,21,15,0,6,1071.0,PH,cho,Choctaw,choc1276,Choctaw,1.0,musk,Muskogean,United States,America,11400,33.8993,-94.819,21.0,15.0,0.0,6.0,128.8287658691406
1072,PH,crg,Michif,mich1243,Michif,1,naml,Algonquian,United States,America,230,49.1681,-99.9119,41,25,0,16,1072.0,PH,crg,Michif,mich1243,Michif,1.0,naml,Algonquian,United States,America,230,49.1681,-99.9119,41.0,25.0,0.0,16.0,541.9020385742188
1073,PH,plg,Pilaga; Pilagá,pila1245,Pilaga,1,mgua,Guaicuruan,Argentina,America,4000,-25.0058,-60.1537,22,18,0,4,1073.0,PH,plg,Pilaga; Pilagá,pila1245,Pilaga,1.0,mgua,Guaicuruan,Argentina,America,4000,-25.0058,-60.1537,22.0,18.0,0.0,4.0,120.9258651733398
1074,PH,yuc,Euchee; Yuchi,yuch1247,Yuchi,1,nais,Yuchi,United States,America,50,35.9615,-95.0393,49,38,0,11,1074.0,PH,yuc,Euchee; Yuchi,yuch1247,Yuchi,1.0,nais,Yuchi,United States,America,50,35.9615,-95.0393,49.0,38.0,0.0,11.0,269.3103942871094
1075,PH,bwi,Kurripako; Baniwa; Baniwa (Icana),bani1255,Baniwa,3,arwk,Arawakan,Brazil,America,5460,2.1785900000000002,-67.7704,37,25,0,12,1075.0,PH,bwi,Kurripako; Baniwa; Baniwa (Icana),bani1255,Baniwa,3.0,arwk,Arawakan,Brazil,America,5460,2.1785900000000002,-67.7704,37.0,25.0,0.0,12.0,124.0234832763672
1076,PH,ktn,Karitiana; Karitiâna,kari1311,Karitiana,2,tupi,Arikem,Brazil,America,320,-9.37937,-64.1522,25,11,0,14,1076.0,PH,ktn,Karitiana; Karitiâna,kari1311,Karitiana,2.0,tupi,Arikem,Brazil,America,320,-9.37937,-64.1522,25.0,11.0,0.0,14.0,108.6969680786133
1077,PH,esi,Iñupiaq; Iñupiat; Inupiat; Inupiaq,nort2943,North Alaskan Inupiatun,1,eska,Eskimo,United States,America,6420,69.582,-143.77,27,24,0,3,1077.0,PH,esi,Iñupiaq; Iñupiat; Inupiat; Inupiaq,nort2943,North Alaskan Inupiatun,1.0,eska,Eskimo,United States,America,6420,69.582,-143.77,27.0,24.0,0.0,3.0,357.1400451660156
1078,PH,zab,"Tlacolula Valley Zapotec; Western Tlacolula Zapotec; Zapotec, San Juan Guelavía",sanj1284,San Juan Guelavia Zapotec,1,otma,Zapotecan,Mexico,America,28000,17.0332,-96.5967,47,29,0,18,1078.0,PH,zab,"Tlacolula Valley Zapotec; Western Tlacolula Zapotec; Zapotec, San Juan Guelavía",sanj1284,San Juan Guelavia Zapotec,1.0,otma,Zapotecan,Mexico,America,28000,17.0332,-96.5967,47.0,29.0,0.0,18.0,1763.008422851562
1079,PH,tzo,"Tzotzil, Chamula",tzot1259,Tzotzil,1,maya,Mayan,Mexico,America,264230,16.6362,-92.7388,26,21,0,5,1079.0,PH,tzo,"Tzotzil, Chamula",tzot1259,Tzotzil,1.0,maya,Mayan,Mexico,America,264230,16.6362,-92.7388,26.0,21.0,0.0,5.0,1060.968872070312
1080,PH,sid,Sidaama; Sidamo; Sidamic,sida1246,Sidamo,1,afas,Eastern Cushitic,Ethiopia,Africa,2900000,6.74176,38.3729,35,25,0,10,1080.0,PH,sid,Sidaama; Sidamo; Sidamic,sida1246,Sidamo,1.0,afas,Eastern Cushitic,Ethiopia,Africa,2900000,6.74176,38.3729,35.0,25.0,0.0,10.0,1732.911743164062
1081,PH,bdr,"Bajau, West Coast; Land Bajaw; West Coast Bajao",west2560,West Coast Bajau,1,anes,Sama-Bajaw,Malaysia,Asia,55000,6.00631,116.124,23,17,0,6,1081.0,PH,bdr,"Bajau, West Coast; Land Bajaw; West Coast Bajao",west2560,West Coast Bajau,1.0,anes,Sama-Bajaw,Malaysia,Asia,55000,6.00631,116.124,23.0,17.0,0.0,6.0,65.1739730834961
1082,PH,cid,Chimariko,chim1301,Chimariko,1,hoka,Chimariko,United States,America,No_known_speakers,41.0,-123.0,42,33,0,9,1082.0,PH,cid,Chimariko,chim1301,Chimariko,1.0,hoka,Chimariko,United States,America,No_known_speakers,41.0,-123.0,42.0,33.0,0.0,9.0,1907.64404296875
1083,PH,tee,"Tepehua, Huehuetla; Tepehua de Hidalgo; Tepehua de Huehuetla",hueh1236,Huehuetla Tepehua,1,toto,Totonacan,Mexico,America,3000,20.6189,-97.9347,36,26,0,10,1083.0,PH,tee,"Tepehua, Huehuetla; Tepehua de Hidalgo; Tepehua de Huehuetla",hueh1236,Huehuetla Tepehua,1.0,toto,Totonacan,Mexico,America,3000,20.6189,-97.9347,36.0,26.0,0.0,10.0,267.1553039550781
1084,PH,ute,Southern Ute; Ute; Ute-Southern Paiute,utes1238,Ute-Southern Paiute,1,utaz,Numic,United States,America,1980,40.0965,-110.305,37,19,0,18,1084.0,PH,ute,Southern Ute; Ute; Ute-Southern Paiute,utes1238,Ute-Southern Paiute,1.0,utaz,Numic,United States,America,1980,40.0965,-110.305,37.0,19.0,0.0,18.0,1805.855224609375
1085,PH,duo,Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta,dupa1235,Dupaninan Agta,1,anes,Northern Philippines,Philippines,Asia,1200,17.3748,122.18799999999999,20,15,0,5,1085.0,PH,duo,Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta,dupa1235,Dupaninan Agta,1.0,anes,Northern Philippines,Philippines,Asia,1200,17.3748,122.18799999999999,20.0,15.0,0.0,5.0,385.1539916992188
1086,PH,ton,Tongan; Tonga,tong1325,Tonga (Tonga Islands),1,anes,Oceanic,Tonga,Pacific,96300,-21.17,-175.25,17,12,0,5,1086.0,PH,ton,Tongan; Tonga,tong1325,Tonga (Tonga Islands),1.0,anes,Oceanic,Tonga,Pacific,96300,-21.17,-175.25,17.0,12.0,0.0,5.0,14.06479644775391
1087,PH,lmw,Lake Miwok; Miwok (Lake),lake1258,Lake Miwok,1,penu,Miwok,United States,America,2,39.0021,-122.62100000000001,39,29,0,10,1087.0,PH,lmw,Lake Miwok; Miwok (Lake),lake1258,Lake Miwok,1.0,penu,Miwok,United States,America,2,39.0021,-122.62100000000001,39.0,29.0,0.0,10.0,583.2789916992188
1088,PH,lzz,Laz,lazz1240,Laz,1,kart,Kartvelian,Turkey,Asia,30000,41.5004,41.9096,32,27,0,5,1088.0,PH,lzz,Laz,lazz1240,Laz,1.0,kart,Kartvelian,Turkey,Asia,30000,41.5004,41.9096,32.0,27.0,0.0,5.0,719.90185546875
1089,PH,jun,Juang,juan1238,Juang,1,ausa,Munda,India,Asia,50000,21.2606,85.5845,29,19,0,10,1089.0,PH,jun,Juang,juan1238,Juang,1.0,ausa,Munda,India,Asia,50000,21.2606,85.5845,29.0,19.0,0.0,10.0,366.8379821777344
1090,PH,adn,Adang,adan1251,Adang,1,trng,Greater Alor,Indonesia,Asia,31800,-8.18958,124.448,40,18,0,22,1090.0,PH,adn,Adang,adan1251,Adang,1.0,trng,Greater Alor,Indonesia,Asia,31800,-8.18958,124.448,40.0,18.0,0.0,22.0,-258.2847290039062
1091,PH,ael,Ambele,ambe1247,Ambele,1,ncon,Bantoid,Cameroon,Africa,2600,5.94043,9.620280000000001,51,38,3,10,1091.0,PH,ael,Ambele,ambe1247,Ambele,1.0,ncon,Bantoid,Cameroon,Africa,2600,5.94043,9.620280000000001,51.0,38.0,3.0,10.0,691.5816650390625
1092,PH,apu,Apurinã,apur1254,Apurina,1,arwk,Arawakan,Brazil,America,4087,-8.21692,-66.7714,40,14,0,26,1092.0,PH,apu,Apurinã,apur1254,Apurina,1.0,arwk,Arawakan,Brazil,America,4087,-8.21692,-66.7714,40.0,14.0,0.0,26.0,140.93994140625
1093,PH,ace,Acehnese,achi1257,Achinese,1,anes,Malayic,Indonesia,Asia,3500000,3.9075699999999998,96.6032,55,21,0,34,1093.0,PH,ace,Acehnese,achi1257,Achinese,1.0,anes,Malayic,Indonesia,Asia,3500000,3.9075699999999998,96.6032,55.0,21.0,0.0,34.0,43.97435760498047
1094,PH,aig,Antiguan Creole,anti1245,Antigua and Barbuda Creole English,1,capc,Creoles and Pidgins,Antigua and Barbuda,America,67000,15.5531,-61.3156,37,24,0,13,1094.0,PH,aig,Antiguan Creole,anti1245,Antigua and Barbuda Creole English,1.0,capc,Creoles and Pidgins,Antigua and Barbuda,America,67000,15.5531,-61.3156,37.0,24.0,0.0,13.0,-73.69722747802734
